filename,HOMO_LUMO_gap,sampling method in explicit TIP3P,XTB_opt_Energy (+ ALPB) / kcal/mol
MACEsmall_1452_opt.json,2.31262625,MACEsmall 0.1 ns (ML/MM),-138886.3904015176
MACEsmall_0836_opt.json,2.4246712,MACEsmall 0.1 ns (ML/MM),-138886.38865704255
MACEsmall_1506_opt.json,2.29874214,MACEsmall 0.1 ns (ML/MM),-138886.38841858914
MACEsmall_1097_opt.json,2.38557026,MACEsmall 0.1 ns (ML/MM),-138886.38764675308
MACEsmall_1342_opt.json,2.3327556,MACEsmall 0.1 ns (ML/MM),-138886.38726397257
MACEsmall_0979_opt.json,2.37413851,MACEsmall 0.1 ns (ML/MM),-138886.38615955674
ANI2x_L_3780_opt.json,2.36961539,ANI2x 0.2 ns (ML/MM),-138886.3856826499
MACEsmall_1585_opt.json,2.35477608,MACEsmall 0.1 ns (ML/MM),-138886.38531869467
MACEsmall_1394_opt.json,2.37293292,MACEsmall 0.1 ns (ML/MM),-138886.3847476615
ANI2x_L_1170_opt.json,2.17683308,ANI2x 0.2 ns (ML/MM),-138886.38331694098
MACEsmall_0290_opt.json,2.44605279,MACEsmall 0.1 ns (ML/MM),-138886.38248862908
ANI2x_L_1374_opt.json,2.19543685,ANI2x 0.2 ns (ML/MM),-138886.38208074824
MACEsmall_1224_opt.json,2.37373985,MACEsmall 0.1 ns (ML/MM),-138886.38101398296
MACEsmall_0461_opt.json,2.40543126,MACEsmall 0.1 ns (ML/MM),-138886.38094495697
MACEsmall_0922_opt.json,2.36317188,MACEsmall 0.1 ns (ML/MM),-138886.38081945514
ANI2x_L_3877_opt.json,2.45914169,ANI2x 0.2 ns (ML/MM),-138886.37957698732
MACEsmall_1459_opt.json,2.33162254,MACEsmall 0.1 ns (ML/MM),-138886.3791565563
MACEsmall_0989_opt.json,2.38168227,MACEsmall 0.1 ns (ML/MM),-138886.37827176863
ANI2x_L_3729_opt.json,2.4239368,ANI2x 0.2 ns (ML/MM),-138886.3769602748
REMD_0396_opt.json,2.37126229,SAGE 10 ns (16 REMD up to 475K),-138886.3760252864
ANI2x_L_1294_opt.json,2.19584461,ANI2x 0.2 ns (ML/MM),-138886.37598763584
ANI2x_L_1307_opt.json,2.23569704,ANI2x 0.2 ns (ML/MM),-138886.3757680077
MACEsmall_1538_opt.json,2.32998284,MACEsmall 0.1 ns (ML/MM),-138886.37549190375
MACEsmall_0597_opt.json,2.38225404,MACEsmall 0.1 ns (ML/MM),-138886.37423688575
ANI2x_L_3805_opt.json,2.32134523,ANI2x 0.2 ns (ML/MM),-138886.373766254
REMD_0498_opt.json,2.64914346,SAGE 10 ns (16 REMD up to 475K),-138886.37248613563
MACEsmall_0995_opt.json,2.39728279,MACEsmall 0.1 ns (ML/MM),-138886.37141937035
MACEsmall_1156_opt.json,2.34059118,MACEsmall 0.1 ns (ML/MM),-138886.3709299133
ANI2x_L_1365_opt.json,2.22986126,ANI2x 0.2 ns (ML/MM),-138886.3706789097
ANI2x_L_3784_opt.json,2.37954429,ANI2x 0.2 ns (ML/MM),-138886.37043418118
ANI2x_L_1652_opt.json,2.15029271,ANI2x 0.2 ns (ML/MM),-138886.3699949249
ANI2x_L_1631_opt.json,2.14571301,ANI2x 0.2 ns (ML/MM),-138886.369373691
REST600d_0318_opt.json,2.71897375,SAGE 10 ns (16 REST up to 600K),-138886.36906621157
MACEsmall_0647_opt.json,2.3569994,MACEsmall 0.1 ns (ML/MM),-138886.36766059144
ANI2x_L_1630_opt.json,2.16763419,ANI2x 0.2 ns (ML/MM),-138886.3674284131
MACEsmall_0498_opt.json,2.3063255,MACEsmall 0.1 ns (ML/MM),-138886.36708328314
MACEsmall_1517_opt.json,2.27923429,MACEsmall 0.1 ns (ML/MM),-138886.36697033152
MACEsmall_1214_opt.json,2.38796051,MACEsmall 0.1 ns (ML/MM),-138886.36644949907
MACEsmall_0821_opt.json,2.40885465,MACEsmall 0.1 ns (ML/MM),-138886.36565883772
ANI2x_L_0997_opt.json,2.18743742,ANI2x 0.2 ns (ML/MM),-138886.36557726155
REMD_0935_opt.json,2.57974572,SAGE 10 ns (16 REMD up to 475K),-138886.36555843626
ANI2x_L_3770_opt.json,2.36005768,ANI2x 0.2 ns (ML/MM),-138886.36471129913
REST600d_0253_opt.json,2.69221321,SAGE 10 ns (16 REST up to 600K),-138886.36293544865
MACEsmall_0213_opt.json,2.46439177,MACEsmall 0.1 ns (ML/MM),-138886.36250246744
MACEsmall_0406_opt.json,2.36519802,MACEsmall 0.1 ns (ML/MM),-138886.36156747903
MACEsmall_0901_opt.json,2.35814879,MACEsmall 0.1 ns (ML/MM),-138886.3610717469
MACEsmall_1000_opt.json,2.37236017,MACEsmall 0.1 ns (ML/MM),-138886.3609023195
MACEsmall_1727_opt.json,2.37487514,MACEsmall 0.1 ns (ML/MM),-138886.36087721912
SAGE_0913_opt.json,2.48470885,SAGE 10 ns classic,-138886.36068896644
ANI2x_L_3733_opt.json,2.32522704,ANI2x 0.2 ns (ML/MM),-138886.3593837477
ANI2x_L_3736_opt.json,2.34510329,ANI2x 0.2 ns (ML/MM),-138886.3586997629
REST600d_0139_opt.json,2.57021512,SAGE 10 ns (16 REST up to 600K),-138886.3585177853
MACEsmall_0239_opt.json,2.45292583,MACEsmall 0.1 ns (ML/MM),-138886.35817893042
MACEsmall_0655_opt.json,2.38131779,MACEsmall 0.1 ns (ML/MM),-138886.35804087846
MACEsmall_0996_opt.json,2.38872137,MACEsmall 0.1 ns (ML/MM),-138886.3578777261
MACEsmall_1262_opt.json,2.38164233,MACEsmall 0.1 ns (ML/MM),-138886.35583832188
MACEsmall_0194_opt.json,2.39531027,MACEsmall 0.1 ns (ML/MM),-138886.3552484634
ANI2x_L_3792_opt.json,2.39982779,ANI2x 0.2 ns (ML/MM),-138886.35520453777
MACEsmall_1072_opt.json,2.40604368,MACEsmall 0.1 ns (ML/MM),-138886.35471508076
MACEsmall_1857_opt.json,2.13902685,MACEsmall 0.1 ns (ML/MM),-138886.35445152698
ANI2x_L_1416_opt.json,2.1708626,ANI2x 0.2 ns (ML/MM),-138886.35295178046
ANI2x_L_3743_opt.json,2.40028331,ANI2x 0.2 ns (ML/MM),-138886.35177833863
MACEsmall_0964_opt.json,2.34887245,MACEsmall 0.1 ns (ML/MM),-138886.35025349175
MACEsmall_0660_opt.json,2.3229603,MACEsmall 0.1 ns (ML/MM),-138886.3498456109
MACEsmall_0994_opt.json,2.39033159,MACEsmall 0.1 ns (ML/MM),-138886.34940007952
ANI2x_L_1406_opt.json,2.19519411,ANI2x 0.2 ns (ML/MM),-138886.34919927665
MACEsmall_0237_opt.json,2.44947431,MACEsmall 0.1 ns (ML/MM),-138886.3490298492
MACEsmall_0804_opt.json,2.39425553,MACEsmall 0.1 ns (ML/MM),-138886.34882277125
MACEsmall_1701_opt.json,2.33969151,MACEsmall 0.1 ns (ML/MM),-138886.34706574606
MACEsmall_1371_opt.json,2.3422179,MACEsmall 0.1 ns (ML/MM),-138886.34670806592
MACEsmall_0811_opt.json,2.39301377,MACEsmall 0.1 ns (ML/MM),-138886.34638176122
MACEsmall_1312_opt.json,2.28830725,MACEsmall 0.1 ns (ML/MM),-138886.34604918148
MACEsmall_1027_opt.json,2.4068077,MACEsmall 0.1 ns (ML/MM),-138886.34541539737
MACEsmall_1682_opt.json,2.33131082,MACEsmall 0.1 ns (ML/MM),-138886.3428426105
MACEsmall_1365_opt.json,2.31939998,MACEsmall 0.1 ns (ML/MM),-138886.34278613466
ANI2x_L_3760_opt.json,2.34677321,ANI2x 0.2 ns (ML/MM),-138886.3427735845
ANI2x_L_1166_opt.json,2.1760398,ANI2x 0.2 ns (ML/MM),-138886.34108558527
REST600d_0095_opt.json,2.67797085,SAGE 10 ns (16 REST up to 600K),-138886.3406839795
ANI2x_L_1707_opt.json,2.1469409,ANI2x 0.2 ns (ML/MM),-138886.34058985318
ANI2x_L_3874_opt.json,2.48346464,ANI2x 0.2 ns (ML/MM),-138886.33935993552
MACEsmall_1590_opt.json,2.37561182,MACEsmall 0.1 ns (ML/MM),-138886.33932856008
MACEsmall_0408_opt.json,2.38033683,MACEsmall 0.1 ns (ML/MM),-138886.33907755648
REST600d_0730_opt.json,2.6743736,SAGE 10 ns (16 REST up to 600K),-138886.33879517743
MACEsmall_0733_opt.json,2.40922217,MACEsmall 0.1 ns (ML/MM),-138886.33869477597
MACEsmall_1096_opt.json,2.36824656,MACEsmall 0.1 ns (ML/MM),-138886.33838729656
MACEsmall_0925_opt.json,2.34365653,MACEsmall 0.1 ns (ML/MM),-138886.33779743811
MACEsmall_0667_opt.json,2.30404737,MACEsmall 0.1 ns (ML/MM),-138886.33732053128
ANI2x_L_1035_opt.json,2.15823152,ANI2x 0.2 ns (ML/MM),-138886.3356701826
MACEsmall_0976_opt.json,2.3518249,MACEsmall 0.1 ns (ML/MM),-138886.33530622738
MACEsmall_1815_opt.json,2.15390274,MACEsmall 0.1 ns (ML/MM),-138886.33502384834
MACEsmall_1410_opt.json,2.4008981,MACEsmall 0.1 ns (ML/MM),-138886.33440261442
MACEsmall_0615_opt.json,2.36631665,MACEsmall 0.1 ns (ML/MM),-138886.33440261442
MACEsmall_0807_opt.json,2.38807642,MACEsmall 0.1 ns (ML/MM),-138886.33395080795
MACEsmall_1252_opt.json,2.38703198,MACEsmall 0.1 ns (ML/MM),-138886.33374372998
MACEsmall_1473_opt.json,2.29895302,MACEsmall 0.1 ns (ML/MM),-138886.33307857043
MACEsmall_1421_opt.json,2.34554047,MACEsmall 0.1 ns (ML/MM),-138886.33301581955
MACEsmall_0975_opt.json,2.37182659,MACEsmall 0.1 ns (ML/MM),-138886.33145959722
ANI2x_L_1370_opt.json,2.18466712,ANI2x 0.2 ns (ML/MM),-138886.33068776113
ANI2x_L_3621_opt.json,2.27158343,ANI2x 0.2 ns (ML/MM),-138886.33036773154
ANI2x_L_1367_opt.json,2.19252631,ANI2x 0.2 ns (ML/MM),-138886.33000377633
ANI2x_L_1647_opt.json,2.15632694,ANI2x 0.2 ns (ML/MM),-138886.32975904783
MACEsmall_1258_opt.json,2.38113138,MACEsmall 0.1 ns (ML/MM),-138886.32957079512
MACEsmall_1218_opt.json,2.39303513,MACEsmall 0.1 ns (ML/MM),-138886.3295268695
MACEsmall_1877_opt.json,2.2291159,MACEsmall 0.1 ns (ML/MM),-138886.32754394106
MACEsmall_1753_opt.json,2.30030947,MACEsmall 0.1 ns (ML/MM),-138886.32734313817
ANI2x_L_1711_opt.json,2.15899205,ANI2x 0.2 ns (ML/MM),-138886.32517823213
MACEsmall_1275_opt.json,2.34338271,MACEsmall 0.1 ns (ML/MM),-138886.32416166755
ANI2x_L_3791_opt.json,2.40195907,ANI2x 0.2 ns (ML/MM),-138886.32409264156
ANI2x_L_1165_opt.json,2.18722558,ANI2x 0.2 ns (ML/MM),-138886.32397341484
ANI2x_L_1617_opt.json,2.10638895,ANI2x 0.2 ns (ML/MM),-138886.32378516215
MACEsmall_0906_opt.json,2.38314675,MACEsmall 0.1 ns (ML/MM),-138886.3221222633
ANI2x_L_1685_opt.json,2.13747085,ANI2x 0.2 ns (ML/MM),-138886.32185243443
MACEsmall_0397_opt.json,2.40003542,MACEsmall 0.1 ns (ML/MM),-138886.32182105898
ANI2x_L_1313_opt.json,2.20644772,ANI2x 0.2 ns (ML/MM),-138886.32076056878
MACEsmall_0674_opt.json,2.34234945,MACEsmall 0.1 ns (ML/MM),-138886.32075429367
REST600d_0244_opt.json,2.64993916,SAGE 10 ns (16 REST up to 600K),-138886.32032758754
MACEsmall_0235_opt.json,2.45217902,MACEsmall 0.1 ns (ML/MM),-138886.3201016843
ANI2x_L_1395_opt.json,2.172756,ANI2x 0.2 ns (ML/MM),-138886.31975027928
MACEsmall_0851_opt.json,2.40661446,MACEsmall 0.1 ns (ML/MM),-138886.31924827208
MACEsmall_0203_opt.json,2.45047815,MACEsmall 0.1 ns (ML/MM),-138886.31912277028
MACEsmall_1226_opt.json,2.37154893,MACEsmall 0.1 ns (ML/MM),-138886.31911649517
MACEsmall_1303_opt.json,2.35281199,MACEsmall 0.1 ns (ML/MM),-138886.3190976699
ANI2x_L_1169_opt.json,2.1777083,ANI2x 0.2 ns (ML/MM),-138886.31850781146
ANI2x_L_1171_opt.json,2.15430839,ANI2x 0.2 ns (ML/MM),-138886.31759164832
ANI2x_L_2767_opt.json,2.36813558,ANI2x 0.2 ns (ML/MM),-138886.3171021913
MACEsmall_1328_opt.json,2.32458764,MACEsmall 0.1 ns (ML/MM),-138886.3158408982
ANI2x_L_3748_opt.json,2.36946235,ANI2x 0.2 ns (ML/MM),-138886.31557734442
MACEsmall_0923_opt.json,2.38024909,MACEsmall 0.1 ns (ML/MM),-138886.31507533722
ANI2x_L_1590_opt.json,2.14989176,ANI2x 0.2 ns (ML/MM),-138886.31447920366
ANI2x_L_3771_opt.json,2.37427664,ANI2x 0.2 ns (ML/MM),-138886.31254020086
ANI2x_L_3782_opt.json,2.36894322,ANI2x 0.2 ns (ML/MM),-138886.31247117487
MACEsmall_0719_opt.json,2.43127308,MACEsmall 0.1 ns (ML/MM),-138886.3123268478
ANI2x_L_1534_opt.json,2.1749293,ANI2x 0.2 ns (ML/MM),-138886.30912027683
REST600d_0836_opt.json,2.58774638,SAGE 10 ns (16 REST up to 600K),-138886.30815391295
REST600d_0126_opt.json,2.39226636,SAGE 10 ns (16 REST up to 600K),-138886.3079405599
ANI2x_L_1705_opt.json,2.1390866,ANI2x 0.2 ns (ML/MM),-138886.30672946753
ANI2x_L_1563_opt.json,2.1275243,ANI2x 0.2 ns (ML/MM),-138886.30558740115
MACEsmall_1516_opt.json,2.31098957,MACEsmall 0.1 ns (ML/MM),-138886.30508539395
ANI2x_L_1393_opt.json,2.19080526,ANI2x 0.2 ns (ML/MM),-138886.3020482504
MACEsmall_0504_opt.json,2.33921301,MACEsmall 0.1 ns (ML/MM),-138886.30175959624
MACEsmall_0264_opt.json,2.38563451,MACEsmall 0.1 ns (ML/MM),-138886.30130151467
MACEsmall_0266_opt.json,2.39900022,MACEsmall 0.1 ns (ML/MM),-138886.30074303166
ANI2x_L_1378_opt.json,2.18923654,ANI2x 0.2 ns (ML/MM),-138886.2987663783
GAFF_0762_opt.json,2.5565201,GAFF 10 ns classic,-138886.2985279249
REMD_0172_opt.json,2.69488934,SAGE 10 ns (16 REMD up to 475K),-138886.29771216318
MACEsmall_1408_opt.json,2.38888303,MACEsmall 0.1 ns (ML/MM),-138886.2960743647
ANI2x_L_1583_opt.json,2.10923371,ANI2x 0.2 ns (ML/MM),-138886.29594886288
ANI2x_L_1544_opt.json,2.15763758,ANI2x 0.2 ns (ML/MM),-138886.29528997847
MACEsmall_1705_opt.json,2.31351594,MACEsmall 0.1 ns (ML/MM),-138886.2948256218
ANI2x_L_0748_opt.json,2.24729961,ANI2x 0.2 ns (ML/MM),-138886.29409771136
MACEsmall_1642_opt.json,2.35277008,MACEsmall 0.1 ns (ML/MM),-138886.29409771136
ANI2x_L_3774_opt.json,2.3793864,ANI2x 0.2 ns (ML/MM),-138886.29404123555
